asset,date,time,open,max,min,close,volume_usd,quantity
ICFFUT,2025-06-27,13:11:00,"316,57","316,57","316,44","316,48","221.576,79",7
ICFFUT,2025-06-27,14:22:00,"318,67","318,67","318,63","318,63","63.729,75",2
ICFFUT,2025-06-27,13:22:00,"317,21","317,34","317,21","317,34","95.189,38",3
ICFFUT,2025-06-27,14:10:00,"319,01","319,74","319,01","319,74","255.287,82",8
ICFFUT,2025-06-27,14:15:00,"319,06","319,06","319,06","319,06","31.905,62",1
ICFFUT,2025-06-27,14:16:00,"318,63","318,63","318,63","318,63","63.725,47",2
ICFFUT,2025-06-27,14:23:00,"318,46","318,71","318,46","318,54","95.571,05",3
ICFFUT,2025-06-27,14:24:00,"318,28","318,28","318,28","318,28","31.828,43",1
ICFFUT,2025-06-27,14:26:00,"317,73","317,73","317,51","317,51","190.537,43",6
ICFFUT,2025-06-27,14:07:00,"319,14","319,27","319,14","319,23","478.815,82",15
ICFFUT,2025-06-27,14:30:00,"317,86","317,86","317,86","317,86","63.571,08",2
ICFFUT,2025-06-27,14:35:00,"317,73","317,73","317,73","317,73","31.772,68",1
ICFFUT,2025-06-27,14:41:00,"318,37","318,37","318,37","318,37","31.837,00",1
ICFFUT,2025-06-27,14:47:00,"317,73","317,73","317,73","317,73","31.772,68",1
ICFFUT,2025-06-27,14:57:00,"318,20","318,20","318,20","318,20","31.819,85",1
ICFFUT,2025-06-27,15:30:00,"318,20","319,91","317,86","319,44","351.099,01",11
ICFFUT,2025-06-27,11:55:00,"314,34","314,34","314,34","314,34","62.867,79",2
ICFFUT,2025-06-27,14:32:00,"317,86","317,86","317,86","317,86","95.356,63",3
ICFFUT,2025-06-27,14:05:00,"318,93","319,06","318,93","319,06","255.180,61",8
ICFFUT,2025-06-27,14:04:00,"318,63","318,63","318,63","318,63","254.901,86",8
ICFFUT,2025-06-27,14:03:00,"318,37","318,46","318,37","318,46","95.528,16",3
ICFFUT,2025-06-27,13:23:00,"317,64","318,58","317,64","318,58","254.610,25",8
ICFFUT,2025-06-27,13:24:00,"318,20","318,20","318,20","318,20","31.819,85",1
ICFFUT,2025-06-27,13:25:00,"318,20","318,20","318,20","318,20","31.819,85",1
ICFFUT,2025-06-27,13:26:00,"318,46","318,58","318,37","318,37","222.889,04",7
ICFFUT,2025-06-27,13:28:00,"317,38","317,38","317,38","317,38","31.738,37",1
ICFFUT,2025-06-27,13:29:00,"317,34","317,34","317,34","317,34","31.734,08",1
ICFFUT,2025-06-27,13:31:00,"317,43","317,43","317,43","317,43","31.742,66",1
ICFFUT,2025-06-27,13:35:00,"317,77","317,77","317,77","317,77","158.884,83",5
ICFFUT,2025-06-27,13:45:00,"318,41","318,41","318,41","318,41","63.682,58",2
ICFFUT,2025-06-27,13:46:00,"318,03","318,03","317,64","317,64","158.940,57",5
ICFFUT,2025-06-27,13:49:00,"317,77","317,77","317,77","317,77","31.776,97",1
ICFFUT,2025-06-27,13:50:00,"317,77","317,77","317,77","317,77","31.776,97",1
ICFFUT,2025-06-27,13:51:00,"317,90","317,90","317,90","317,90","63.579,66",2
ICFFUT,2025-06-27,13:57:00,"318,20","318,20","318,20","318,20","31.819,85",1
ICFFUT,2025-06-27,14:00:00,"318,20","318,20","318,20","318,20","63.639,70",2
ICFFUT,2025-06-27,13:16:00,"316,14","316,14","316,14","316,14","31.614,01",1
ICFFUT,2025-06-27,11:54:00,"314,12","314,30","314,12","314,30","94.254,51",3
ICFFUT,2025-06-27,12:14:00,"312,19","312,19","312,19","312,19","124.877,90",4
ICFFUT,2025-06-27,11:52:00,"313,78","313,78","313,78","313,78","31.378,14",1
ICFFUT,2025-06-27,10:26:00,"316,95","316,95","316,95","316,95","63.390,97",2
ICFFUT,2025-06-27,10:27:00,"317,30","317,30","317,30","317,30","31.729,79",1
ICFFUT,2025-06-27,10:28:00,"316,48","316,48","315,93","315,93","221.370,95",7
ICFFUT,2025-06-27,10:29:00,"315,75","315,75","315,24","315,28","157.684,08",5
ICFFUT,2025-06-27,10:30:00,"315,63","315,63","315,63","315,63","31.562,55",1
ICFFUT,2025-06-27,10:31:00,"314,77","314,77","314,77","314,77","62.953,56",2
ICFFUT,2025-06-27,10:32:00,"314,81","314,81","314,81","314,81","31.481,07",1
ICFFUT,2025-06-27,10:33:00,"314,77","314,81","314,77","314,81","346.248,84",11
ICFFUT,2025-06-27,10:34:00,"314,81","314,81","314,81","314,81","62.962,13",2
ICFFUT,2025-06-27,10:35:00,"315,88","316,35","315,88","316,35","126.400,28",4
ICFFUT,2025-06-27,10:39:00,"316,35","316,35","316,35","316,35","31.635,45",1
ICFFUT,2025-06-27,10:40:00,"316,40","316,40","315,63","315,63","221.023,59",7
ICFFUT,2025-06-27,10:42:00,"314,77","314,77","313,05","313,05","754.108,98",24
ICFFUT,2025-06-27,10:43:00,"312,80","313,10","312,54","312,54","187.668,49",6
ICFFUT,2025-06-27,10:45:00,"312,49","312,49","312,19","312,19","93.688,44",3
ICFFUT,2025-06-27,10:25:00,"316,95","316,95","316,95","316,95","316.954,86",10
ICFFUT,2025-06-27,10:46:00,"312,19","312,54","312,19","312,54","124.955,09",4
ICFFUT,2025-06-27,10:24:00,"317,38","317,38","317,34","317,34","190.408,78",6
ICFFUT,2025-06-27,10:14:00,"319,06","319,06","319,06","319,06","31.905,62",1
ICFFUT,2025-06-27,11:53:00,"314,08","314,08","314,08","314,08","62.816,33",2
ICFFUT,2025-06-27,09:22:00,"321,37","321,37","321,37","321,37","64.274,38",2
ICFFUT,2025-06-27,09:23:00,"320,60","320,60","320,60","320,60","32.060,00",1
ICFFUT,2025-06-27,09:27:00,"320,04","320,04","320,00","320,00","320.003,90",10
ICFFUT,2025-06-27,09:28:00,"320,00","320,00","320,00","320,00","319.999,61",10
ICFFUT,2025-06-27,09:38:00,"320,69","320,69","320,69","320,69","32.068,58",1
ICFFUT,2025-06-27,09:42:00,"320,86","320,86","320,86","320,86","32.085,73",1
ICFFUT,2025-06-27,09:47:00,"320,86","320,86","320,86","320,86","96.257,19",3
ICFFUT,2025-06-27,09:58:00,"320,43","320,43","320,43","320,43","32.042,85",1
ICFFUT,2025-06-27,10:01:00,"319,06","319,06","319,06","319,06","63.811,23",2
ICFFUT,2025-06-27,10:03:00,"318,88","318,88","318,88","318,88","701.546,19",22
ICFFUT,2025-06-27,10:04:00,"318,20","318,20","318,20","318,20","31.819,85",1
ICFFUT,2025-06-27,10:06:00,"318,24","318,24","318,20","318,20","127.292,26",4
ICFFUT,2025-06-27,10:09:00,"318,50","318,50","318,20","318,20","63.669,72",2
ICFFUT,2025-06-27,10:12:00,"318,37","318,80","318,37","318,80","63.716,89",2
ICFFUT,2025-06-27,10:23:00,"318,46","318,46","317,94","317,94","222.726,08",7
ICFFUT,2025-06-27,10:48:00,"312,54","312,54","312,54","312,54","31.253,78",1
ICFFUT,2025-06-27,10:00:00,"320,00","320,00","319,91","319,91","63.991,35",2
ICFFUT,2025-06-27,10:51:00,"313,31","313,31","313,10","313,10","93.950,03",3
ICFFUT,2025-06-27,11:26:00,"311,34","311,34","311,34","311,34","155.668,53",5
ICFFUT,2025-06-27,11:27:00,"311,34","311,34","311,34","311,34","217.935,95",7
ICFFUT,2025-06-27,09:00:00,"320,77","320,77","320,77","320,77","64.154,30",2
ICFFUT,2025-06-27,11:29:00,"311,64","311,77","311,64","311,77","124.689,21",4
ICFFUT,2025-06-27,11:30:00,"311,77","311,77","311,77","311,77","62.353,18",2
ICFFUT,2025-06-27,11:32:00,"311,77","311,77","311,77","311,77","31.176,59",1
ICFFUT,2025-06-27,11:51:00,"313,48","313,48","313,27","313,27","62.674,81",2
ICFFUT,2025-06-27,11:35:00,"311,94","312,32","311,94","312,32","218.557,76",7
ICFFUT,2025-06-27,11:36:00,"312,80","312,80","312,80","312,80","31.279,51",1
ICFFUT,2025-06-27,11:37:00,"312,80","312,88","312,80","312,88","93.855,69",3
ICFFUT,2025-06-27,11:45:00,"312,62","312,62","312,62","312,62","31.262,36",1
ICFFUT,2025-06-27,11:46:00,"313,01","313,01","313,01","313,01","31.300,95",1
ICFFUT,2025-06-27,11:48:00,"313,44","313,44","313,44","313,44","62.687,68",2
ICFFUT,2025-06-27,11:49:00,"313,27","313,27","313,27","313,27","62.653,37",2
ICFFUT,2025-06-27,10:50:00,"313,31","313,31","313,31","313,31","93.992,92",3
ICFFUT,2025-06-27,11:23:00,"310,91","311,29","310,61","311,29","217.738,68",7
ICFFUT,2025-06-27,11:15:00,"309,06","309,41","309,06","309,41","185.507,15",6
ICFFUT,2025-06-27,11:44:00,"312,88","312,97","312,58","312,58","125.100,89",4
ICFFUT,2025-06-27,11:13:00,"309,41","309,41","308,81","308,85","370.675,51",12
ICFFUT,2025-06-27,10:54:00,"312,19","312,19","312,15","312,19","312.190,46",10
ICFFUT,2025-06-27,11:14:00,"309,49","309,49","309,19","309,19","123.737,19",4
ICFFUT,2025-06-27,10:55:00,"312,28","312,28","312,28","312,28","31.228,05",1
ICFFUT,2025-06-27,10:58:00,"311,42","311,59","311,29","311,34","965.290,71",31
ICFFUT,2025-06-27,10:59:00,"310,78","310,78","310,78","310,78","31.077,96",1
ICFFUT,2025-06-27,11:00:00,"311,25","311,59","311,25","311,59","124.603,44",4
ICFFUT,2025-06-27,11:03:00,"311,38","312,19","311,38","312,19","218.454,84",7
ICFFUT,2025-06-27,10:56:00,"312,84","312,84","311,77","311,77","93.636,98",3
ICFFUT,2025-06-27,11:05:00,"311,89","311,94","311,89","311,94","187.158,18",6
ICFFUT,2025-06-27,11:06:00,"311,12","311,12","311,12","311,12","31.112,26",1
ICFFUT,2025-06-27,11:12:00,"309,62","309,62","309,36","309,36","92.843,63",3
ICFFUT,2025-06-27,11:07:00,"311,21","311,21","311,08","311,08","62.228,82",2
ICFFUT,2025-06-27,11:08:00,"310,87","310,87","310,48","310,48","496.921,40",16
ICFFUT,2025-06-27,11:10:00,"310,48","310,48","310,48","310,48","31.047,94",1
ICFFUT,2025-06-27,11:04:00,"311,34","311,34","311,34","311,34","31.133,71",1
ICFFUT,2025-06-27,11:11:00,"309,92","309,92","309,19","309,19","278.488,00",9
ICFFUT,2025-06-30,12:46:00,"314,81","314,81","314,81","314,81","62.962,13",2
ICFFUT,2025-06-30,12:47:00,"315,41","315,41","315,41","315,41","31.541,10",1
ICFFUT,2025-06-30,12:48:00,"315,63","315,63","315,63","315,63","31.562,55",1
ICFFUT,2025-06-30,12:51:00,"316,48","316,48","316,48","316,48","63.296,63",2
ICFFUT,2025-06-30,12:56:00,"314,47","314,47","314,47","314,47","31.446,76",1
ICFFUT,2025-06-30,12:55:00,"315,24","315,24","314,77","314,77","157.431,06",5
ICFFUT,2025-06-30,12:57:00,"314,77","314,77","314,77","314,77","31.476,78",1
ICFFUT,2025-06-30,12:59:00,"314,85","314,85","314,85","314,85","31.485,35",1
ICFFUT,2025-06-30,12:44:00,"314,90","314,90","314,85","314,85","94.460,35",3
ICFFUT,2025-06-30,13:00:00,"314,64","314,64","314,42","314,42","94.348,85",3
ICFFUT,2025-06-30,12:53:00,"315,67","315,67","315,67","315,67","31.566,83",1
ICFFUT,2025-06-30,12:43:00,"315,28","315,28","315,28","315,28","94.584,72",3
ICFFUT,2025-06-30,11:50:00,"315,20","315,20","315,20","315,20","31.519,66",1
ICFFUT,2025-06-30,12:39:00,"316,65","316,65","316,65","316,65","31.665,47",1
ICFFUT,2025-06-30,12:19:00,"315,84","315,84","315,84","315,84","31.583,99",1
ICFFUT,2025-06-30,12:06:00,"317,30","317,30","317,30","317,30","31.729,79",1
ICFFUT,2025-06-30,12:03:00,"316,31","316,31","316,31","316,31","31.631,16",1
ICFFUT,2025-06-30,11:59:00,"314,77","314,77","314,60","314,60","94.413,18",3
ICFFUT,2025-06-30,11:36:00,"317,34","317,34","317,34","317,34","63.468,16",2
ICFFUT,2025-06-30,11:35:00,"316,91","316,91","316,91","316,91","31.691,20",1
ICFFUT,2025-06-30,11:30:00,"315,03","315,20","315,03","315,20","157.546,85",5
ICFFUT,2025-06-30,11:27:00,"315,63","315,63","315,63","315,63","31.562,55",1
ICFFUT,2025-06-30,11:26:00,"315,45","315,45","315,45","315,45","63.090,78",2
ICFFUT,2025-06-30,13:01:00,"314,00","314,00","312,92","312,92","721.126,98",23
ICFFUT,2025-06-30,12:40:00,"315,63","315,63","315,63","315,63","31.562,55",1
ICFFUT,2025-06-30,13:02:00,"313,44","314,17","313,44","314,17","94.151,59",3
ICFFUT,2025-06-30,14:07:00,"312,19","312,19","312,19","312,19","218.536,32",7
ICFFUT,2025-06-30,13:06:00,"313,05","313,10","313,05","313,05","563.502,94",18
ICFFUT,2025-06-30,11:22:00,"315,63","315,63","315,54","315,54","63.116,51",2
ICFFUT,2025-06-30,17:09:00,"311,77","311,77","311,77","311,77","93.529,77",3
ICFFUT,2025-06-30,14:58:00,"312,02","313,10","312,02","313,10","62.511,85",2
ICFFUT,2025-06-30,14:55:00,"312,19","312,19","312,19","312,19","31.219,47",1
ICFFUT,2025-06-30,14:52:00,"311,77","312,19","311,77","312,19","124.822,15",4
ICFFUT,2025-06-30,14:51:00,"311,77","311,94","311,77","311,94","62.370,33",2
ICFFUT,2025-06-30,14:43:00,"311,77","311,77","311,77","311,77","31.176,59",1
ICFFUT,2025-06-30,14:37:00,"311,94","311,94","311,94","311,94","31.193,74",1
ICFFUT,2025-06-30,14:13:00,"311,94","311,94","311,94","311,94","31.193,74",1
ICFFUT,2025-06-30,14:11:00,"312,19","312,19","312,19","312,19","62.438,95",2
ICFFUT,2025-06-30,14:10:00,"312,19","312,19","312,19","312,19","31.219,47",1
ICFFUT,2025-06-30,14:04:00,"312,37","312,37","312,37","312,37","31.236,63",1
ICFFUT,2025-06-30,14:01:00,"312,54","312,97","312,54","312,97","125.058,01",4
ICFFUT,2025-06-30,14:00:00,"313,05","313,05","312,97","312,97","93.907,15",3
ICFFUT,2025-06-30,13:59:00,"313,05","313,05","313,05","313,05","62.610,48",2
ICFFUT,2025-06-30,13:50:00,"313,91","313,91","313,91","313,91","31.391,01",1
ICFFUT,2025-06-30,13:35:00,"313,91","313,91","313,91","313,91","31.391,01",1
ICFFUT,2025-06-30,13:33:00,"313,91","313,91","313,91","313,91","31.391,01",1
ICFFUT,2025-06-30,13:21:00,"314,77","315,28","314,77","315,28","94.533,25",3
ICFFUT,2025-06-30,13:17:00,"313,14","313,14","313,05","313,05","93.924,30",3
ICFFUT,2025-06-30,13:12:00,"314,08","314,08","314,08","314,08","62.816,33",2
ICFFUT,2025-06-30,13:11:00,"314,08","314,08","314,08","314,08","31.408,16",1
ICFFUT,2025-06-30,13:10:00,"314,08","314,08","314,08","314,08","31.408,16",1
ICFFUT,2025-06-30,13:08:00,"313,48","313,52","313,48","313,52","438.890,92",14
ICFFUT,2025-06-30,13:07:00,"313,44","313,48","313,44","313,48","62.691,96",2
ICFFUT,2025-06-30,13:04:00,"313,48","313,48","313,48","313,48","94.044,38",3
ICFFUT,2025-06-30,11:21:00,"315,93","315,93","315,93","315,93","31.592,56",1
ICFFUT,2025-06-30,11:25:00,"315,20","315,20","315,20","315,20","63.039,32",2
ICFFUT,2025-06-30,11:16:00,"316,53","316,53","316,53","316,53","63.305,20",2
ICFFUT,2025-06-30,09:36:00,"318,20","318,20","318,20","318,20","159.099,24",5
ICFFUT,2025-06-30,09:35:00,"318,28","318,28","318,20","318,20","190.961,98",6
ICFFUT,2025-06-30,09:34:00,"318,28","318,28","318,28","318,28","31.828,43",1
ICFFUT,2025-06-30,09:32:00,"319,31","319,31","319,31","319,31","31.931,35",1
ICFFUT,2025-06-30,09:31:00,"318,24","318,24","318,24","318,24","318.241,37",10
ICFFUT,2025-06-30,09:30:00,"319,01","319,31","319,01","319,31","478.627,14",15
ICFFUT,2025-06-30,09:27:00,"317,60","317,64","317,60","317,64","63.523,91",2
ICFFUT,2025-06-30,09:25:00,"316,23","316,48","316,23","316,48","601.210,74",19
ICFFUT,2025-06-30,09:24:00,"316,18","316,18","315,80","315,80","126.426,01",4
ICFFUT,2025-06-30,09:23:00,"316,57","316,57","316,44","316,44","189.915,61",6
ICFFUT,2025-06-30,09:22:00,"316,70","316,70","316,70","316,70","316.697,55",10
ICFFUT,2025-06-30,09:21:00,"316,48","316,91","316,48","316,91","443.333,69",14
ICFFUT,2025-06-30,09:17:00,"317,13","317,98","317,08","317,13","222.155,72",7
ICFFUT,2025-06-30,09:16:00,"316,40","317,17","316,23","317,17","538.081,37",17
ICFFUT,2025-06-30,09:14:00,"316,48","316,48","316,44","316,44","221.516,75",7
ICFFUT,2025-06-30,09:13:00,"316,65","316,65","316,48","316,48","158.310,18",5
ICFFUT,2025-06-30,09:11:00,"316,91","316,91","316,48","316,53","189.954,21",6
ICFFUT,2025-06-30,09:10:00,"317,34","317,34","317,34","317,34","31.734,08",1
ICFFUT,2025-06-30,09:09:00,"319,96","319,96","318,20","318,20","254.953,32",8
ICFFUT,2025-06-30,09:08:00,"319,01","319,79","318,97","319,79","223.382,20",7
ICFFUT,2025-06-30,09:05:00,"318,50","318,50","318,50","318,50","31.849,87",1
ICFFUT,2025-06-30,09:02:00,"319,91","319,91","318,20","318,20","127.540,99",4
ICFFUT,2025-06-30,09:01:00,"320,94","320,94","320,94","320,94","32.094,31",1
ICFFUT,2025-06-30,09:00:00,"322,49","322,49","322,49","322,49","64.497,38",2
ICFFUT,2025-06-30,11:18:00,"315,45","315,45","315,45","315,45","31.545,39",1
ICFFUT,2025-06-30,09:38:00,"317,34","317,38","317,17","317,17","253.881,23",8
ICFFUT,2025-06-30,09:43:00,"318,88","318,88","318,88","318,88","31.888,46",1
ICFFUT,2025-06-30,09:12:00,"316,65","316,65","316,65","316,65","94.996,40",3
ICFFUT,2025-06-30,09:45:00,"318,63","318,63","318,63","318,63","159.313,66",5
ICFFUT,2025-06-30,11:13:00,"314,98","314,98","314,98","314,98","62.996,44",2
ICFFUT,2025-06-30,09:44:00,"318,88","318,88","318,88","318,88","31.888,46",1
ICFFUT,2025-06-30,11:08:00,"315,63","315,63","315,63","315,63","31.562,55",1
ICFFUT,2025-06-30,11:07:00,"315,67","315,67","315,67","315,67","31.566,83",1
ICFFUT,2025-06-30,11:06:00,"316,05","316,05","315,20","315,63","283.972,85",9
ICFFUT,2025-06-30,11:04:00,"316,05","316,05","316,05","316,05","31.605,43",1
ICFFUT,2025-06-30,11:02:00,"317,08","317,08","317,08","317,08","31.708,35",1
ICFFUT,2025-06-30,11:00:00,"317,47","317,47","317,34","317,34","190.417,35",6
ICFFUT,2025-06-30,10:57:00,"317,94","318,11","317,94","317,98","190.803,31",6
ICFFUT,2025-06-30,10:55:00,"319,70","319,70","319,70","319,70","31.969,94",1
ICFFUT,2025-06-30,10:54:00,"318,88","319,06","318,88","319,06","63.794,08",2
ICFFUT,2025-06-30,10:49:00,"318,20","318,20","318,20","318,20","159.099,24",5
ICFFUT,2025-06-30,10:48:00,"317,94","317,94","317,94","317,94","63.588,24",2
ICFFUT,2025-06-30,11:03:00,"316,65","316,65","316,65","316,65","31.665,47",1
ICFFUT,2025-06-30,10:38:00,"318,28","318,28","318,28","318,28","31.828,43",1
ICFFUT,2025-06-30,10:11:00,"318,20","318,20","318,20","318,20","63.639,70",2
ICFFUT,2025-06-30,10:04:00,"318,93","318,93","318,93","318,93","31.892,75",1
ICFFUT,2025-06-30,10:47:00,"318,28","318,28","318,28","318,28","31.828,43",1
ICFFUT,2025-06-30,10:14:00,"318,07","318,07","318,07","318,07","63.613,97",2
ICFFUT,2025-06-30,10:19:00,"318,84","319,06","318,28","318,28","350.820,27",11
ICFFUT,2025-06-30,10:26:00,"320,34","320,39","320,34","320,39","96.107,09",3
ICFFUT,2025-06-30,10:21:00,"319,91","319,91","319,91","319,91","191.948,31",6
ICFFUT,2025-06-30,10:27:00,"320,60","320,64","320,60","320,64","96.184,28",3
ICFFUT,2025-06-30,10:29:00,"320,26","320,26","320,26","320,26","96.077,07",3
ICFFUT,2025-06-30,10:30:00,"319,53","319,53","319,36","319,36","63.888,42",2
ICFFUT,2025-06-30,10:31:00,"318,93","318,93","318,93","318,93","31.892,75",1
ICFFUT,2025-06-30,10:32:00,"318,07","318,07","318,07","318,07","31.806,98",1
ICFFUT,2025-07-01,13:17:00,"308,29","308,29","308,29","308,29","30.829,23",1
ICFFUT,2025-07-01,13:09:00,"309,19","309,19","309,19","309,19","61.838,57",2
ICFFUT,2025-07-01,13:12:00,"309,41","309,41","308,98","308,98","61.838,57",2
ICFFUT,2025-07-01,13:16:00,"308,98","308,98","308,76","308,76","339.661,88",11
ICFFUT,2025-07-01,12:55:00,"309,41","309,71","309,41","309,71","61.911,48",2
ICFFUT,2025-07-01,12:56:00,"309,62","309,62","309,62","309,62","30.962,17",1
ICFFUT,2025-07-01,13:18:00,"308,21","308,21","307,91","307,91","215.564,47",7
ICFFUT,2025-07-01,13:24:00,"306,62","306,62","306,19","306,19","214.419,47",7
ICFFUT,2025-07-01,13:20:00,"307,52","307,52","307,48","307,48","491.972,60",16
ICFFUT,2025-07-01,13:21:00,"307,09","307,09","306,41","307,05","767.222,87",25
ICFFUT,2025-07-01,13:22:00,"307,48","307,69","307,18","307,69","246.059,20",8
ICFFUT,2025-07-01,13:25:00,"305,89","305,89","305,85","305,85","122.352,04",4
ICFFUT,2025-07-01,13:26:00,"306,15","306,19","304,48","305,76","640.693,95",21
ICFFUT,2025-07-01,13:28:00,"305,98","305,98","305,98","305,98","30.597,66",1
ICFFUT,2025-07-01,12:53:00,"308,81","308,81","308,81","308,81","30.880,69",1
ICFFUT,2025-07-01,13:29:00,"305,76","305,76","305,76","305,76","30.576,22",1
ICFFUT,2025-07-01,13:19:00,"307,91","307,91","307,48","307,52","1.815.493,92",59
ICFFUT,2025-07-01,12:52:00,"308,94","309,19","308,94","309,19","61.812,84",2
ICFFUT,2025-07-01,12:24:00,"310,91","310,91","310,91","310,91","31.090,82",1
ICFFUT,2025-07-01,12:50:00,"309,19","309,19","308,38","308,76","648.533,12",21
ICFFUT,2025-07-01,13:30:00,"305,33","305,33","305,33","305,33","763.333,30",25
ICFFUT,2025-07-01,11:58:00,"312,92","312,92","312,92","312,92","31.292,38",1
ICFFUT,2025-07-01,12:04:00,"312,19","312,19","312,19","312,19","31.219,47",1
ICFFUT,2025-07-01,12:08:00,"311,68","311,68","311,68","311,68","124.672,06",4
ICFFUT,2025-07-01,12:09:00,"311,38","311,38","311,34","311,34","62.271,70",2
ICFFUT,2025-07-01,12:19:00,"311,12","311,12","311,12","311,12","31.112,26",1
ICFFUT,2025-07-01,12:29:00,"309,79","309,92","309,36","309,84","402.679,76",13
ICFFUT,2025-07-01,12:51:00,"308,94","308,94","308,94","308,94","30.893,56",1
ICFFUT,2025-07-01,12:30:00,"309,92","309,92","309,92","309,92","123.968,76",4
ICFFUT,2025-07-01,12:34:00,"310,14","310,14","309,45","309,45","279.002,61",9
ICFFUT,2025-07-01,12:35:00,"309,36","309,36","309,36","309,36","30.936,44",1
ICFFUT,2025-07-01,12:36:00,"309,45","309,45","309,45","309,45","30.945,02",1
ICFFUT,2025-07-01,12:44:00,"309,66","309,71","309,66","309,71","61.937,21",2
ICFFUT,2025-07-01,12:45:00,"309,11","309,11","309,11","309,11","30.910,71",1
ICFFUT,2025-07-01,12:48:00,"309,19","309,19","308,85","308,85","61.804,27",2
ICFFUT,2025-07-01,12:49:00,"309,06","309,06","308,72","308,94","1.080.768,46",35
ICFFUT,2025-07-01,12:31:00,"310,14","310,14","310,14","310,14","31.013,63",1
ICFFUT,2025-07-01,13:31:00,"305,68","305,68","305,68","305,68","30.567,64",1
ICFFUT,2025-07-01,14:23:00,"302,76","302,80","302,37","302,67","696.082,78",23
ICFFUT,2025-07-01,13:36:00,"304,78","304,78","304,22","304,48","243.559,07",8
ICFFUT,2025-07-01,14:12:00,"302,76","302,76","302,76","302,76","272.484,26",9
ICFFUT,2025-07-01,14:13:00,"302,76","302,76","302,76","302,76","90.828,09",3
ICFFUT,2025-07-01,14:16:00,"302,76","302,76","302,76","302,76","30.276,03",1
ICFFUT,2025-07-01,14:19:00,"302,76","302,76","302,76","302,76","30.276,03",1
ICFFUT,2025-07-01,14:21:00,"302,76","302,76","302,76","302,76","60.552,06",2
ICFFUT,2025-07-01,14:28:00,"302,76","303,49","302,76","303,49","121.254,21",4
ICFFUT,2025-07-01,14:29:00,"303,53","303,53","303,53","303,53","30.353,22",1
ICFFUT,2025-07-01,14:10:00,"303,15","303,15","303,15","303,15","90.943,87",3
ICFFUT,2025-07-01,14:30:00,"303,62","303,62","303,62","303,62","30.361,80",1
ICFFUT,2025-07-01,14:35:00,"304,99","304,99","304,99","304,99","30.499,03",1
ICFFUT,2025-07-01,14:42:00,"305,03","305,03","305,03","305,03","61.006,63",2
ICFFUT,2025-07-01,14:44:00,"304,90","304,90","304,90","304,90","60.980,90",2
ICFFUT,2025-07-01,14:50:00,"304,56","304,56","304,48","304,48","182.693,96",6
ICFFUT,2025-07-01,14:53:00,"304,48","304,48","304,48","304,48","60.895,13",2
ICFFUT,2025-07-01,15:30:00,"304,48","307,05","303,70","304,48","885.037,79",29
ICFFUT,2025-07-01,11:52:00,"312,19","312,19","312,07","312,07","187.303,98",6
ICFFUT,2025-07-01,14:34:00,"304,05","304,90","304,05","304,90","182.689,67",6
ICFFUT,2025-07-01,13:33:00,"305,33","305,33","305,25","305,33","122.124,75",4
ICFFUT,2025-07-01,14:08:00,"303,27","303,27","302,80","302,80","242.341,17",8
ICFFUT,2025-07-01,14:06:00,"303,19","303,19","303,19","303,19","30.318,91",1
ICFFUT,2025-07-01,13:37:00,"304,43","304,43","303,53","303,53","91.162,58",3
ICFFUT,2025-07-01,13:39:00,"304,05","304,13","304,05","304,13","273.710,74",9
ICFFUT,2025-07-01,13:41:00,"304,13","304,13","304,13","304,13","30.413,26",1
ICFFUT,2025-07-01,13:42:00,"303,53","303,53","303,53","303,53","60.706,44",2
ICFFUT,2025-07-01,13:45:00,"302,80","302,80","302,76","302,76","423.868,69",14
ICFFUT,2025-07-01,13:46:00,"302,80","302,80","302,80","302,80","30.280,32",1
ICFFUT,2025-07-01,13:47:00,"302,72","302,80","302,72","302,80","211.949,36",7
ICFFUT,2025-07-01,14:07:00,"303,53","303,53","303,53","303,53","30.353,22",1
ICFFUT,2025-07-01,13:50:00,"302,76","302,76","302,76","302,76","90.828,09",3
ICFFUT,2025-07-01,13:52:00,"302,72","302,72","302,33","302,33","181.591,85",6
ICFFUT,2025-07-01,13:53:00,"302,59","302,67","302,59","302,67","151.307,24",5
ICFFUT,2025-07-01,13:54:00,"302,72","302,76","302,72","302,76","242.203,94",8
ICFFUT,2025-07-01,13:56:00,"302,76","302,76","302,76","302,76","30.276,03",1
ICFFUT,2025-07-01,14:00:00,"302,76","302,76","302,76","302,76","30.276,03",1
ICFFUT,2025-07-01,14:01:00,"302,76","302,76","302,76","302,76","181.656,17",6
ICFFUT,2025-07-01,14:02:00,"302,89","302,93","302,89","302,93","60.582,08",2
ICFFUT,2025-07-01,13:51:00,"302,03","302,03","302,03","302,03","30.203,13",1
ICFFUT,2025-07-01,11:33:00,"310,99","310,99","310,99","310,99","93.298,20",3
ICFFUT,2025-07-01,10:04:00,"312,84","312,84","312,84","312,84","31.283,80",1
ICFFUT,2025-07-01,11:23:00,"310,87","312,07","310,87","312,07","124.676,34",4
ICFFUT,2025-07-01,09:39:00,"312,80","312,80","312,80","312,80","31.279,51",1
ICFFUT,2025-07-01,09:40:00,"312,62","312,62","312,19","312,19","93.744,19",3
ICFFUT,2025-07-01,09:42:00,"311,77","311,77","311,38","311,38","62.314,59",2
ICFFUT,2025-07-01,09:45:00,"312,54","312,54","312,54","312,54","62.507,56",2
