asset,date,open,max,min,close,volume_usd,quantity
SJCFUT,2026-07-01 09:24:00,"25,50","25,50","25,50","25,50","11.475,00",1
SJCFUT,2026-07-01 09:20:00,"25,52","25,52","25,52","25,52","22.968,00",2
SJCFUT,2026-07-01 09:16:00,"25,49","25,49","25,49","25,49","11.470,50",1
SJCFUT,2026-07-01 09:11:00,"25,49","25,52","25,49","25,49","424.422,00",37
SJCFUT,2026-07-01 09:10:00,"25,50","25,50","25,50","25,50","424.575,00",37
SJCFUT,2026-07-01 09:07:00,"25,50","25,50","25,50","25,50","263.925,00",23
SJCFUT,2026-07-01 09:06:00,"25,49","25,49","25,49","25,49","688.230,00",60
SJCFUT,2026-06-30 15:16:00,"25,22","25,22","25,22","25,22","113.490,00",10
SJCFUT,2026-06-30 15:03:00,"25,16","25,18","25,16","25,18","384.984,00",34
SJCFUT,2026-06-30 14:59:00,"25,19","25,19","25,19","25,19","45.342,00",4
SJCFUT,2026-06-30 14:43:00,"25,27","25,27","25,27","25,27","125.086,50",11
SJCFUT,2026-06-30 14:15:00,"25,24","25,24","25,24","25,24","113.580,00",10
SJCFUT,2026-06-30 14:14:00,"25,24","25,24","25,24","25,24","79.506,00",7
SJCFUT,2026-06-30 14:03:00,"25,16","25,16","25,16","25,16","79.254,00",7
SJCFUT,2026-06-30 14:00:00,"25,11","25,11","25,11","25,11","282.487,50",25
SJCFUT,2026-06-30 13:59:00,"25,10","25,10","25,10","25,10","338.850,00",30
SJCFUT,2026-06-30 13:58:00,"25,14","25,14","25,14","25,14","339.390,00",30
SJCFUT,2026-06-30 13:45:00,"25,25","25,28","25,25","25,28","795.865,50",70
SJCFUT,2026-06-30 13:44:00,"25,22","25,22","25,22","25,22","170.235,00",15
SJCFUT,2026-06-30 13:38:00,"25,18","25,18","25,18","25,18","11.331,00",1
SJCFUT,2026-06-30 13:32:00,"25,16","25,16","25,16","25,16","22.644,00",2
SJCFUT,2026-06-30 13:29:00,"25,13","25,13","25,13","25,13","169.627,50",15
SJCFUT,2026-06-30 13:27:00,"25,20","25,20","25,20","25,20","56.700,00",5
SJCFUT,2026-06-30 13:26:00,"25,22","25,22","25,22","25,22","340.470,00",30
SJCFUT,2026-06-30 13:21:00,"25,22","25,23","25,22","25,23","56.763,00",5
SJCFUT,2026-06-30 13:17:00,"25,21","25,21","25,20","25,20","170.122,50",15
SJCFUT,2026-06-30 13:12:00,"25,22","25,22","25,21","25,21","79.420,50",7
SJCFUT,2026-06-30 13:11:00,"25,22","25,22","25,22","25,22","340.470,00",30
SJCFUT,2026-06-30 13:10:00,"25,25","25,25","25,22","25,22","374.922,00",33
SJCFUT,2026-06-30 13:08:00,"25,35","25,35","25,35","25,35","11.407,50",1
SJCFUT,2026-06-30 13:07:00,"25,31","25,31","25,31","25,31","11.389,50",1
SJCFUT,2026-06-30 13:06:00,"25,31","25,31","25,31","25,31","11.389,50",1
SJCFUT,2026-06-30 13:05:00,"25,39","25,42","25,39","25,42","297.076,50",26
SJCFUT,2026-06-30 13:04:00,"25,41","25,41","25,37","25,37","559.858,50",49
SJCFUT,2026-06-30 13:03:00,"25,40","25,46","25,39","25,39","480.190,50",42
SJCFUT,2026-06-30 13:00:00,"24,93","25,32","24,93","25,32","1.490.782,50",132
SJCFUT,2026-06-30 12:55:00,"24,84","24,84","24,84","24,84","11.178,00",1
SJCFUT,2026-06-30 12:50:00,"24,83","24,83","24,83","24,83","78.214,50",7
SJCFUT,2026-06-30 12:40:00,"24,87","24,87","24,87","24,87","11.191,50",1
SJCFUT,2026-06-30 12:33:00,"24,91","24,91","24,89","24,89","22.410,00",2
SJCFUT,2026-06-30 12:32:00,"24,92","24,92","24,92","24,92","224.280,00",20
SJCFUT,2026-06-30 12:31:00,"24,92","24,92","24,92","24,92","56.070,00",5
SJCFUT,2026-06-30 12:10:00,"24,92","24,92","24,92","24,92","56.070,00",5
SJCFUT,2026-06-30 11:55:00,"24,92","24,92","24,92","24,92","168.210,00",15
SJCFUT,2026-06-30 11:54:00,"24,90","24,90","24,90","24,90","414.585,00",37
SJCFUT,2026-06-30 11:34:00,"24,94","24,94","24,94","24,94","11.223,00",1
SJCFUT,2026-06-30 11:29:00,"24,95","24,95","24,95","24,95","11.227,50",1
SJCFUT,2026-06-30 11:26:00,"24,99","24,99","24,99","24,99","56.227,50",5
SJCFUT,2026-06-30 10:33:00,"24,97","24,97","24,97","24,97","67.419,00",6
SJCFUT,2026-06-30 10:31:00,"25,00","25,00","25,00","25,00","168.750,00",15
SJCFUT,2026-06-30 10:30:00,"25,04","25,04","25,04","25,04","112.680,00",10
SJCFUT,2026-06-30 09:42:00,"25,04","25,04","25,04","25,04","112.680,00",10
SJCFUT,2026-06-30 09:38:00,"25,00","25,00","25,00","25,00","22.500,00",2
SJCFUT,2026-06-30 09:25:00,"25,00","25,00","25,00","25,00","11.250,00",1
SJCFUT,2026-06-30 09:24:00,"25,00","25,00","25,00","25,00","450.000,00",40
SJCFUT,2026-06-30 09:13:00,"25,01","25,01","25,01","25,01","112.545,00",10
SJCFUT,2026-06-30 09:12:00,"25,01","25,01","25,01","25,01","101.290,50",9
SJCFUT,2026-06-30 09:10:00,"25,01","25,01","25,01","25,01","22.509,00",2
SJCFUT,2026-06-30 09:09:00,"25,01","25,01","25,01","25,01","56.272,50",5
SJCFUT,2026-06-30 09:05:00,"25,02","25,02","25,02","25,02","112.590,00",10
SJCFUT,2026-06-30 09:03:00,"25,06","25,06","25,06","25,06","112.770,00",10
SJCFUT,2026-06-29 15:15:00,"25,12","25,12","25,12","25,12","11.304,00",1
SJCFUT,2026-06-29 15:08:00,"25,13","25,13","25,13","25,13","22.617,00",2
SJCFUT,2026-06-29 15:00:00,"25,12","25,12","25,12","25,12","135.648,00",12
SJCFUT,2026-06-29 14:59:00,"25,12","25,12","25,12","25,12","22.608,00",2
SJCFUT,2026-06-29 14:50:00,"25,10","25,10","25,10","25,10","112.950,00",10
SJCFUT,2026-06-29 13:55:00,"25,10","25,10","25,10","25,10","33.885,00",3
SJCFUT,2026-06-29 13:34:00,"25,10","25,10","25,10","25,10","564.750,00",50
SJCFUT,2026-06-29 12:50:00,"25,14","25,14","25,14","25,14","226.260,00",20
SJCFUT,2026-06-29 12:37:00,"25,15","25,15","25,15","25,15","339.525,00",30
SJCFUT,2026-06-29 11:18:00,"25,20","25,20","25,20","25,20","34.020,00",3
SJCFUT,2026-06-29 11:14:00,"25,21","25,21","25,21","25,21","11.344,50",1
SJCFUT,2026-06-29 11:12:00,"25,18","25,18","25,18","25,18","11.331,00",1
SJCFUT,2026-06-29 11:08:00,"25,15","25,15","25,15","25,15","339.525,00",30
SJCFUT,2026-06-29 10:57:00,"25,12","25,12","25,12","25,12","56.520,00",5
SJCFUT,2026-06-29 10:54:00,"25,22","25,22","25,20","25,20","430.992,00",38
SJCFUT,2026-06-29 10:49:00,"25,24","25,24","25,24","25,24","34.074,00",3
SJCFUT,2026-06-29 10:48:00,"25,24","25,24","25,24","25,24","56.790,00",5
SJCFUT,2026-06-29 10:44:00,"25,25","25,29","25,25","25,25","68.229,00",6
SJCFUT,2026-06-29 10:35:00,"25,32","25,32","25,32","25,32","205.092,00",18
SJCFUT,2026-06-29 09:41:00,"25,25","25,25","25,24","25,24","249.898,50",22
SJCFUT,2026-06-29 09:27:00,"25,27","25,27","25,27","25,27","11.371,50",1
SJCFUT,2026-06-29 09:18:00,"25,30","25,30","25,30","25,30","45.540,00",4
SJCFUT,2026-06-29 09:17:00,"25,30","25,30","25,30","25,30","637.560,00",56
SJCFUT,2026-06-26 15:15:00,"25,46","25,46","25,46","25,46","91.656,00",8
SJCFUT,2026-06-26 15:07:00,"25,46","25,46","25,46","25,46","57.285,00",5
SJCFUT,2026-06-26 15:00:00,"25,48","25,48","25,48","25,48","80.263,68",7
SJCFUT,2026-06-26 12:50:00,"25,44","25,44","25,41","25,41","228.816,62",20
SJCFUT,2026-06-26 12:48:00,"25,44","25,47","25,44","25,47","22.909,38",2
SJCFUT,2026-06-26 12:39:00,"25,48","25,48","25,48","25,48","34.398,72",3
SJCFUT,2026-06-26 12:38:00,"25,48","25,48","25,48","25,48","11.466,24",1
SJCFUT,2026-06-26 12:33:00,"25,50","25,50","25,50","25,50","57.377,40",5
SJCFUT,2026-06-26 12:22:00,"25,50","25,50","25,50","25,50","45.901,92",4
SJCFUT,2026-06-26 11:53:00,"25,46","25,46","25,46","25,46","2.898.621,00",253
SJCFUT,2026-06-26 11:52:00,"25,46","25,46","25,46","25,46","1.672.722,00",146
SJCFUT,2026-06-26 11:51:00,"25,45","25,45","25,45","25,45","80.166,66",7
SJCFUT,2026-06-26 11:47:00,"25,42","25,42","25,42","25,42","11.438,52",1
SJCFUT,2026-06-26 10:49:00,"25,44","25,44","25,44","25,44","22.895,52",2
SJCFUT,2026-06-26 10:48:00,"25,41","25,41","25,41","25,41","22.867,80",2
SJCFUT,2026-06-26 10:46:00,"25,41","25,41","25,41","25,41","22.867,80",2
SJCFUT,2026-06-26 10:45:00,"25,39","25,39","25,39","25,39","91.397,29",8
SJCFUT,2026-06-26 10:43:00,"25,38","25,38","25,38","25,38","91.360,34",8
SJCFUT,2026-06-26 10:42:00,"25,36","25,37","25,36","25,37","22.826,22",2
SJCFUT,2026-06-26 09:19:00,"25,38","25,38","25,38","25,38","22.840,08",2
SJCFUT,2026-06-26 09:08:00,"25,38","25,38","25,38","25,38","114.200,42",10
SJCFUT,2026-06-26 09:05:00,"25,36","25,36","25,36","25,36","57.054,01",5
SJCFUT,2026-06-25 15:13:00,"25,56","25,56","25,56","25,56","57.515,99",5
SJCFUT,2026-06-25 15:09:00,"25,51","25,51","25,51","25,51","22.960,20",2
SJCFUT,2026-06-25 15:08:00,"25,53","25,54","25,53","25,54","22.983,30",2
SJCFUT,2026-06-25 15:05:00,"25,53","25,53","25,53","25,53","22.978,68",2
SJCFUT,2026-06-25 15:04:00,"25,53","25,53","25,53","25,53","11.489,34",1
SJCFUT,2026-06-25 15:02:00,"25,58","25,58","25,56","25,57","195.655,99",17
SJCFUT,2026-06-25 15:01:00,"25,59","25,59","25,59","25,59","23.034,11",2
SJCFUT,2026-06-25 14:57:00,"25,50","25,50","25,50","25,50","11.475,48",1
SJCFUT,2026-06-25 14:54:00,"25,46","25,46","25,46","25,46","114.570,00",10
SJCFUT,2026-06-25 14:41:00,"25,46","25,46","25,46","25,46","114.570,00",10
SJCFUT,2026-06-25 14:25:00,"25,41","25,41","25,41","25,41","45.735,60",4
SJCFUT,2026-06-25 14:23:00,"25,41","25,41","25,41","25,41","11.433,90",1
SJCFUT,2026-06-25 14:20:00,"25,41","25,41","25,41","25,41","91.471,21",8
SJCFUT,2026-06-25 14:13:00,"25,43","25,43","25,43","25,43","45.772,56",4
SJCFUT,2026-06-25 14:07:00,"25,42","25,42","25,42","25,42","11.438,52",1
SJCFUT,2026-06-25 13:56:00,"25,40","25,40","25,40","25,40","114.292,81",10
SJCFUT,2026-06-25 13:53:00,"25,44","25,44","25,44","25,44","22.895,52",2
SJCFUT,2026-06-25 13:50:00,"25,40","25,40","25,40","25,40","11.429,28",1
SJCFUT,2026-06-25 13:34:00,"25,43","25,43","25,43","25,43","11.443,14",1
SJCFUT,2026-06-25 13:28:00,"25,41","25,41","25,41","25,41","11.433,90",1
SJCFUT,2026-06-25 13:00:00,"25,41","25,43","25,41","25,43","68.612,65",6
SJCFUT,2026-06-25 12:56:00,"25,38","25,38","25,38","25,38","11.420,04",1
SJCFUT,2026-06-25 12:51:00,"25,35","25,35","25,35","25,35","114.061,83",10
SJCFUT,2026-06-25 12:25:00,"25,37","25,37","25,37","25,37","34.246,27",3
SJCFUT,2026-06-25 12:20:00,"25,36","25,36","25,36","25,36","34.232,41",3
SJCFUT,2026-06-25 12:14:00,"25,35","25,35","25,35","25,35","114.061,83",10
SJCFUT,2026-06-25 12:09:00,"25,38","25,38","25,38","25,38","22.840,08",2
SJCFUT,2026-06-25 11:49:00,"25,32","25,32","25,32","25,32","22.784,65",2
SJCFUT,2026-06-25 11:39:00,"25,34","25,34","25,34","25,34","57.007,81",5
SJCFUT,2026-06-25 11:38:00,"25,32","25,32","25,32","25,32","113.923,23",10
SJCFUT,2026-06-25 11:37:00,"25,32","25,33","25,31","25,32","421.525,20",37
SJCFUT,2026-06-25 11:36:00,"25,32","25,32","25,31","25,32","626.540,83",55
SJCFUT,2026-06-25 11:35:00,"25,33","25,33","25,32","25,32","421.612,98",37
SJCFUT,2026-06-25 11:34:00,"25,32","25,32","25,31","25,32","330.345,04",29
SJCFUT,2026-06-25 11:33:00,"25,32","25,33","25,32","25,33","364.600,55",32
SJCFUT,2026-06-25 11:32:00,"25,30","25,31","25,30","25,31","307.394,08",27
SJCFUT,2026-06-25 11:31:00,"25,29","25,31","25,29","25,31","307.278,59",27
SJCFUT,2026-06-25 11:30:00,"25,29","25,29","25,29","25,29","216.190,82",19
SJCFUT,2026-06-25 11:29:00,"25,29","25,30","25,29","25,30","364.170,91",32
SJCFUT,2026-06-25 11:28:00,"25,29","25,30","25,29","25,30","204.849,31",18
SJCFUT,2026-06-25 11:27:00,"25,28","25,28","25,28","25,28","250.224,58",22
SJCFUT,2026-06-25 11:26:00,"25,28","25,29","25,28","25,28","1.399.167,65",123
SJCFUT,2026-06-25 11:24:00,"25,31","25,31","25,31","25,31","34.163,11",3
SJCFUT,2026-06-25 11:22:00,"25,28","25,28","25,26","25,26","90.958,42",8
SJCFUT,2026-06-25 11:19:00,"25,26","25,26","25,25","25,25","147.781,44",13
SJCFUT,2026-06-25 11:17:00,"25,25","25,25","25,25","25,25","204.562,89",18
SJCFUT,2026-06-25 11:16:00,"25,25","25,25","25,25","25,25","159.104,47",14
SJCFUT,2026-06-25 11:15:00,"25,25","25,25","25,24","25,24","272.713,56",24
SJCFUT,2026-06-25 11:13:00,"25,25","25,25","25,23","25,24","454.311,63",40
SJCFUT,2026-06-25 11:12:00,"25,25","25,25","25,25","25,25","181.833,68",16
SJCFUT,2026-06-25 11:11:00,"25,25","25,25","25,25","25,25","352.302,75",31
SJCFUT,2026-06-25 10:39:00,"25,26","25,26","25,26","25,26","11.369,22",1
SJCFUT,2026-06-25 10:37:00,"25,26","25,26","25,26","25,26","11.369,22",1
SJCFUT,2026-06-25 10:36:00,"25,24","25,24","25,24","25,24","11.359,99",1
SJCFUT,2026-06-25 10:35:00,"25,22","25,22","25,22","25,22","11.350,75",1
SJCFUT,2026-06-25 10:32:00,"25,19","25,19","25,19","25,19","56.684,43",5
SJCFUT,2026-06-25 10:31:00,"25,16","25,16","25,16","25,16","11.323,03",1
SJCFUT,2026-06-25 10:30:00,"25,15","25,15","25,15","25,15","11.318,41",1
SJCFUT,2026-06-25 09:33:00,"25,11","25,11","25,11","25,11","11.299,93",1
SJCFUT,2026-06-25 09:05:00,"25,16","25,16","25,16","25,16","22.646,05",2
SJCFUT,2026-06-24 15:19:00,"25,07","25,09","25,06","25,09","78.960,90",7
SJCFUT,2026-06-24 15:15:00,"25,07","25,07","25,07","25,07","11.281,45",1
SJCFUT,2026-06-24 15:14:00,"25,10","25,10","25,10","25,10","11.295,31",1
SJCFUT,2026-06-24 15:03:00,"25,13","25,13","25,13","25,13","11.309,17",1
SJCFUT,2026-06-24 14:44:00,"25,14","25,14","25,14","25,14","11.313,79",1
SJCFUT,2026-06-24 14:42:00,"25,14","25,14","25,14","25,14","11.313,79",1
SJCFUT,2026-06-24 14:20:00,"25,17","25,17","25,17","25,17","11.327,65",1
SJCFUT,2026-06-24 13:58:00,"25,20","25,20","25,20","25,20","34.024,52",3
SJCFUT,2026-06-24 13:39:00,"25,19","25,19","25,19","25,19","22.673,77",2
SJCFUT,2026-06-24 13:32:00,"25,19","25,19","25,19","25,19","11.336,89",1
SJCFUT,2026-06-24 13:17:00,"25,13","25,13","25,13","25,13","22.618,34",2
SJCFUT,2026-06-24 13:14:00,"25,13","25,13","25,13","25,13","22.618,34",2
SJCFUT,2026-06-24 13:13:00,"25,13","25,13","25,13","25,13","11.309,17",1
SJCFUT,2026-06-24 13:09:00,"25,13","25,13","25,13","25,13","45.236,67",4
SJCFUT,2026-06-24 13:05:00,"25,17","25,17","25,17","25,17","11.327,65",1
SJCFUT,2026-06-24 13:01:00,"25,20","25,20","25,20","25,20","11.341,51",1
SJCFUT,2026-06-24 12:54:00,"25,22","25,22","25,22","25,22","11.350,75",1
SJCFUT,2026-06-24 12:22:00,"25,25","25,25","25,25","25,25","454.584,19",40
SJCFUT,2026-06-24 11:47:00,"25,25","25,25","25,25","25,25","11.364,60",1
SJCFUT,2026-06-24 11:40:00,"25,29","25,29","25,29","25,29","11.378,46",1
SJCFUT,2026-06-24 11:35:00,"25,32","25,32","25,32","25,32","22.784,65",2
SJCFUT,2026-06-24 09:37:00,"25,32","25,32","25,32","25,32","22.784,65",2
SJCFUT,2026-06-24 09:32:00,"25,29","25,29","25,29","25,29","22.756,93",2
SJCFUT,2026-06-24 09:31:00,"25,29","25,29","25,29","25,29","22.756,93",2
SJCFUT,2026-06-23 15:15:00,"25,30","25,30","25,30","25,30","45.532,34",4
SJCFUT,2026-06-23 15:05:00,"25,28","25,28","25,28","25,28","113.738,44",10
SJCFUT,2026-06-23 14:39:00,"25,28","25,28","25,28","25,28","90.990,75",8
SJCFUT,2026-06-23 14:09:00,"25,32","25,32","25,32","25,32","45.569,29",4
SJCFUT,2026-06-23 13:24:00,"25,30","25,30","25,30","25,30","22.766,17",2
SJCFUT,2026-06-23 13:22:00,"25,30","25,30","25,30","25,30","11.383,08",1
SJCFUT,2026-06-23 13:21:00,"25,34","25,34","25,34","25,34","22.803,13",2
SJCFUT,2026-06-23 11:15:00,"25,33","25,33","25,33","25,33","170.954,15",15
SJCFUT,2026-06-23 10:37:00,"25,33","25,33","25,33","25,33","467.274,67",41
SJCFUT,2026-06-23 10:35:00,"25,32","25,32","25,32","25,32","22.784,65",2
SJCFUT,2026-06-23 10:34:00,"25,31","25,31","25,31","25,31","56.938,52",5
SJCFUT,2026-06-23 09:41:00,"25,34","25,34","25,34","25,34","570.078,15",50
SJCFUT,2026-06-23 09:40:00,"25,34","25,34","25,34","25,34","342.046,89",30
SJCFUT,2026-06-23 09:36:00,"25,35","25,35","25,34","25,34","342.139,28",30
SJCFUT,2026-06-23 09:23:00,"25,30","25,30","25,30","25,30","56.915,42",5
SJCFUT,2026-06-23 09:22:00,"25,30","25,30","25,30","25,30","56.915,42",5
SJCFUT,2026-06-23 09:19:00,"25,31","25,31","25,30","25,30","227.684,78",20
SJCFUT,2026-06-23 09:18:00,"25,31","25,31","25,31","25,31","56.938,52",5
SJCFUT,2026-06-23 09:16:00,"25,32","25,32","25,32","25,32","113.923,23",10
SJCFUT,2026-06-23 09:15:00,"25,30","25,30","25,30","25,30","56.915,42",5
SJCFUT,2026-06-23 09:13:00,"25,32","25,32","25,32","25,32","56.961,62",5
SJCFUT,2026-06-23 09:12:00,"25,32","25,32","25,32","25,32","637.970,11",56
SJCFUT,2026-06-23 09:11:00,"25,32","25,32","25,32","25,32","341.769,70",30
SJCFUT,2026-06-23 09:10:00,"25,31","25,32","25,31","25,32","68.330,84",6
SJCFUT,2026-06-23 09:09:00,"25,32","25,33","25,32","25,32","1.139.648,12",100
SJCFUT,2026-06-23 09:08:00,"25,32","25,32","25,32","25,32","22.784,65",2
SJCFUT,2026-06-22 15:13:00,"25,29","25,29","25,29","25,29","22.756,93",2
SJCFUT,2026-06-22 15:04:00,"25,25","25,25","25,25","25,25","340.938,15",30
SJCFUT,2026-06-22 14:51:00,"25,25","25,25","25,25","25,25","45.458,42",4
SJCFUT,2026-06-22 14:50:00,"25,25","25,25","25,25","25,25","170.469,07",15
SJCFUT,2026-06-22 14:48:00,"25,26","25,26","25,25","25,25","34.103,05",3
SJCFUT,2026-06-22 14:29:00,"25,34","25,34","25,34","25,34","11.401,56",1
SJCFUT,2026-06-22 12:18:00,"25,35","25,35","25,35","25,35","11.406,18",1
SJCFUT,2026-06-22 12:05:00,"25,41","25,41","25,41","25,41","11.433,90",1
SJCFUT,2026-06-22 11:47:00,"25,44","25,44","25,44","25,44","274.746,25",24
SJCFUT,2026-06-22 11:45:00,"25,43","25,43","25,43","25,43","286.078,52",25
SJCFUT,2026-06-22 11:28:00,"25,43","25,43","25,43","25,43","102.988,27",9
SJCFUT,2026-06-22 11:09:00,"25,43","25,43","25,43","25,43","57.215,70",5
SJCFUT,2026-06-22 10:56:00,"25,43","25,43","25,43","25,43","972.666,96",85
SJCFUT,2026-06-22 10:53:00,"25,43","25,43","25,43","25,43","915.451,26",80
SJCFUT,2026-06-22 10:52:00,"25,43","25,43","25,43","25,43","240.305,96",21
SJCFUT,2026-06-22 10:30:00,"25,46","25,46","25,46","25,46","57.285,00",5
SJCFUT,2026-06-22 09:26:00,"25,50","25,50","25,50","25,50","22.950,96",2
SJCFUT,2026-06-22 09:21:00,"25,50","25,50","25,50","25,50","114.754,79",10
SJCFUT,2026-06-22 09:00:00,"25,54","25,54","25,54","25,54","57.469,79",5
SJCFUT,2026-06-18 15:05:00,"25,39","25,39","25,39","25,39","11.424,66",1
SJCFUT,2026-06-18 15:04:00,"25,39","25,39","25,39","25,39","22.849,32",2
SJCFUT,2026-06-18 13:38:00,"25,38","25,38","25,38","25,38","57.100,21",5
SJCFUT,2026-06-18 12:50:00,"25,38","25,38","25,38","25,38","125.620,46",11
SJCFUT,2026-06-18 12:16:00,"25,36","25,36","25,36","25,36","22.821,60",2
SJCFUT,2026-06-18 12:01:00,"25,37","25,37","25,36","25,36","22.826,22",2
SJCFUT,2026-06-18 10:39:00,"25,51","25,51","25,51","25,51","160.721,38",14
SJCFUT,2026-06-18 10:35:00,"25,49","25,49","25,49","25,49","22.941,72",2
SJCFUT,2026-06-18 10:30:00,"25,41","25,41","25,39","25,39","102.858,91",9
SJCFUT,2026-06-18 10:21:00,"25,41","25,41","25,41","25,41","11.433,90",1
SJCFUT,2026-06-18 09:40:00,"25,41","25,41","25,41","25,41","34.301,70",3
SJCFUT,2026-06-18 09:24:00,"25,39","25,39","25,39","25,39","11.424,66",1
SJCFUT,2026-06-18 09:23:00,"25,38","25,38","25,38","25,38","34.260,13",3
SJCFUT,2026-06-18 09:10:00,"25,36","25,36","25,36","25,36","11.410,80",1
SJCFUT,2026-06-18 09:07:00,"25,38","25,38","25,38","25,38","11.420,04",1
SJCFUT,2026-06-18 09:06:00,"25,37","25,37","25,37","25,37","45.661,69",4
SJCFUT,2026-06-18 09:04:00,"25,38","25,38","25,37","25,37","22.835,46",2
SJCFUT,2026-06-18 09:03:00,"25,39","25,39","25,39","25,39","34.273,99",3
SJCFUT,2026-06-17 15:16:00,"25,63","25,63","25,63","25,63","34.606,61",3
SJCFUT,2026-06-17 15:06:00,"25,61","25,61","25,61","25,61","288.157,41",25
SJCFUT,2026-06-17 15:02:00,"25,59","25,59","25,59","25,59","46.068,23",4
SJCFUT,2026-06-17 15:01:00,"25,60","25,60","25,60","25,60","11.521,68",1
SJCFUT,2026-06-17 14:56:00,"25,63","25,63","25,63","25,63","11.535,54",1
SJCFUT,2026-06-17 14:50:00,"25,66","25,66","25,66","25,66","115.447,75",10
SJCFUT,2026-06-17 14:42:00,"25,66","25,66","25,66","25,66","11.544,78",1
SJCFUT,2026-06-17 13:09:00,"25,70","25,70","25,70","25,70","34.689,76",3
SJCFUT,2026-06-17 12:58:00,"25,70","25,70","25,70","25,70","11.563,25",1
SJCFUT,2026-06-17 12:16:00,"25,59","25,59","25,59","25,59","23.034,11",2
SJCFUT,2026-06-17 12:14:00,"25,61","25,61","25,61","25,61","34.578,89",3
SJCFUT,2026-06-17 11:57:00,"25,62","25,62","25,62","25,62","11.530,92",1
SJCFUT,2026-06-17 11:55:00,"25,67","25,67","25,63","25,63","622.946,66",54
SJCFUT,2026-06-17 11:39:00,"25,69","25,69","25,69","25,69","23.117,27",2
SJCFUT,2026-06-17 11:21:00,"25,70","25,70","25,70","25,70","11.563,25",1
SJCFUT,2026-06-17 11:19:00,"25,69","25,69","25,69","25,69","23.117,27",2
SJCFUT,2026-06-17 11:01:00,"25,64","25,64","25,64","25,64","346.204,67",30
SJCFUT,2026-06-17 10:54:00,"25,64","25,64","25,64","25,64","230.803,11",20
SJCFUT,2026-06-17 10:53:00,"25,66","25,66","25,66","25,66","11.544,78",1
SJCFUT,2026-06-17 10:48:00,"25,66","25,66","25,64","25,64","253.938,86",22
SJCFUT,2026-06-17 10:43:00,"25,67","25,67","25,67","25,67","57.746,98",5
SJCFUT,2026-06-17 10:40:00,"25,68","25,68","25,68","25,68","115.540,15",10
SJCFUT,2026-06-17 10:39:00,"25,69","25,69","25,69","25,69","23.117,27",2
SJCFUT,2026-06-17 10:33:00,"25,74","25,74","25,74","25,74","57.908,67",5
SJCFUT,2026-06-17 10:31:00,"25,73","25,73","25,73","25,73","34.731,34",3
SJCFUT,2026-06-17 10:30:00,"25,80","25,80","25,80","25,80","23.218,90",2
SJCFUT,2026-06-17 10:21:00,"25,81","25,82","25,81","25,82","58.079,60",5
SJCFUT,2026-06-17 10:08:00,"25,81","25,81","25,81","25,81","11.614,07",1
SJCFUT,2026-06-17 10:06:00,"25,81","25,81","25,81","25,81","11.614,07",1
SJCFUT,2026-06-17 10:00:00,"25,82","25,82","25,82","25,82","23.237,38",2
SJCFUT,2026-06-17 09:58:00,"25,81","25,81","25,81","25,81","11.614,07",1
SJCFUT,2026-06-17 09:27:00,"25,78","25,78","25,78","25,78","58.001,06",5
SJCFUT,2026-06-17 09:26:00,"25,77","25,77","25,77","25,77","23.191,19",2
SJCFUT,2026-06-17 09:23:00,"25,77","25,77","25,77","25,77","127.551,52",11
SJCFUT,2026-06-17 09:18:00,"25,74","25,74","25,74","25,74","11.581,73",1
SJCFUT,2026-06-17 09:15:00,"25,73","25,73","25,73","25,73","231.542,27",20
SJCFUT,2026-06-17 09:04:00,"25,73","25,73","25,73","25,73","34.731,34",3
SJCFUT,2026-06-16 15:19:00,"25,56","25,56","25,56","25,56","287.579,94",25
SJCFUT,2026-06-16 15:13:00,"25,57","25,57","25,57","25,57","11.507,82",1
SJCFUT,2026-06-16 15:06:00,"25,61","25,61","25,61","25,61","11.526,30",1
SJCFUT,2026-06-16 15:03:00,"25,59","25,59","25,59","25,59","11.517,06",1
SJCFUT,2026-06-16 15:00:00,"25,60","25,60","25,60","25,60","115.216,77",10
SJCFUT,2026-06-16 14:55:00,"25,52","25,52","25,52","25,52","22.969,44",2
SJCFUT,2026-06-16 14:27:00,"25,50","25,50","25,50","25,50","57.377,40",5
SJCFUT,2026-06-16 13:32:00,"25,53","25,53","25,53","25,53","114.893,38",10
SJCFUT,2026-06-16 13:17:00,"25,56","25,56","25,56","25,56","57.515,99",5
SJCFUT,2026-06-16 13:13:00,"25,51","25,51","25,51","25,51","57.400,49",5
SJCFUT,2026-06-16 12:40:00,"25,54","25,54","25,54","25,54","11.493,96",1
SJCFUT,2026-06-16 12:39:00,"25,51","25,51","25,51","25,51","287.002,47",25
SJCFUT,2026-06-16 12:38:00,"25,49","25,49","25,49","25,49","286.771,48",25
SJCFUT,2026-06-16 12:19:00,"25,46","25,46","25,46","25,46","22.914,00",2
SJCFUT,2026-06-16 11:47:00,"25,47","25,47","25,47","25,47","45.846,48",4
SJCFUT,2026-06-16 11:46:00,"25,50","25,50","25,50","25,50","11.475,48",1
SJCFUT,2026-06-16 11:30:00,"25,54","25,54","25,54","25,54","22.987,92",2
SJCFUT,2026-06-16 11:29:00,"25,56","25,56","25,54","25,54","160.993,95",14
SJCFUT,2026-06-16 11:28:00,"25,58","25,58","25,58","25,58","23.024,87",2
SJCFUT,2026-06-16 11:20:00,"25,60","25,63","25,60","25,63","69.143,92",6
